Mw,log(Rrup),log(focal_depth),log(VS30),focal_depth
4.18,6.037870919922137,6.0378231860859986,6.3850257507133215,418.98
4.18,5.947773858483249,5.947695505975275,6.189700462716007,382.87
4.18,6.170969641392362,6.170927856334693,6.245912948250604,478.63
4.18,6.085182550981734,6.085159787235275,6.255750041753367,439.29
4.18,5.894650737418622,5.8946231956584265,5.799698531486027,363.08
4.18,6.095396542917012,6.095374010498493,5.649326288860142,443.8
4.18,5.90454407507728,5.9044895330935745,5.462559809942086,366.68
4.18,5.875211590283731,5.875155424707598,5.966146739123692,356.08
4.18,5.854670695589989,5.8546420303852456,6.304265970352727,348.85
4.18,5.977999296154411,5.977973956925482,5.8394781901101,394.64
4.18,5.901703939900359,5.90167659171696,6.213006817055217,365.65
4.18,5.7430031878094825,5.742907029340251,6.229496710915942,311.97
3.41,5.857961725503875,5.857675978559423,7.074793978911574,349.91
3.41,5.74652262833236,5.746203190540153,7.160845906664298,313.0
3.41,6.51429778999825,6.514238504389813,6.460842980959799,674.68
4.14,7.2767569358609405,7.276701620389881,7.600902459542082,1446.21
4.14,6.843227424454343,6.843088749651867,7.600902459542082,937.38
4.14,7.095420864318509,7.095337971697562,6.00141487796115,1206.33
4.14,7.128463868180796,7.128391690045125,6.182498044503958,1246.87
4.14,5.771970577959644,5.770849047576346,5.7430031878094825,320.81
4.14,7.2152767427601745,7.215217919663269,6.4348674945565385,1359.97
4.14,6.40248088525447,6.402182501497594,5.7698822763607245,603.16
5.74,7.150434755363982,7.150426910103892,6.3850257507133215,1274.65
5.74,6.211382903066497,6.2113227074306625,5.992713766508413,498.36
5.74,6.588830186790424,6.588788916490589,7.074793978911574,726.9
5.74,6.557119207152651,6.557048206108905,7.131458673554861,704.19
5.74,6.23803161336578,6.2378362245413985,7.077582438194403,511.75
5.74,6.165333817086952,6.165102678518352,6.249975242259483,475.85
5.74,6.668113883555247,6.668037633046874,7.295667227842712,786.85
5.74,6.112486775355431,6.112243091744164,6.6596784611227156,451.35
5.74,5.838051095461235,5.837613822289722,6.338770741042614,342.96
5.74,6.6817576586850205,6.68168244149535,5.928524747334108,797.66
5.74,6.625856451286083,6.625829938042717,6.1735777488642,754.33
5.74,6.94643738557448,6.946418144259528,5.521460917862246,1039.42
5.74,6.786208920902641,6.786186335813316,6.163314804034641,885.53
5.74,6.975993198898185,6.975974517959281,5.7430031878094825,1070.6
5.74,7.174961647672586,7.174953992492517,6.205163639594192,1306.3
5.74,6.666867729939088,6.66684228205635,7.600902459542082,785.91
5.74,6.494177350763422,6.494131983172509,7.600902459542082,661.25
5.74,6.674043581005869,6.674018315082019,7.600902459542082,791.57
5.74,7.001236514559879,7.001227406967334,5.757639147446912,1097.98
5.74,7.000051831460709,7.0000335946003664,6.276831441602323,1096.67
5.74,7.307564422234144,7.3075577177317355,5.559141984829935,1491.53
5.74,7.225539695250362,7.225525139951141,5.604698516432302,1374.06
5.74,7.11598009734898,7.115971977071428,5.88943182154283,1231.48
5.74,7.179597561714504,7.179589941941192,6.7695271596986935,1312.37
5.74,7.0727187182298845,7.072710238946892,6.976161311646197,1179.34
5.74,6.059637082211031,6.059543667918576,6.134265345739653,428.18
5.74,7.305423402788077,7.305416683915772,6.801171793579353,1488.34
5.74,7.307249262019506,7.307242555403765,6.79794041297493,1491.06
5.74,7.2548918771901745,7.254884810077337,6.251325681357354,1415.0
5.74,7.264149183432972,7.264142181440905,6.155070385705995,1428.16
5.74,6.843344749653265,6.843334084294882,6.162893662735513,937.61
5.74,6.932516181923596,6.9324966708705835,5.861925175752996,1025.05
5.74,7.020798209179323,7.020789278016262,6.283200889887803,1119.67
5.74,7.0968455429714625,7.0968372658193,6.204759762367377,1208.14
5.74,7.308348538886533,7.308341839639194,6.03428454429091,1492.7
5.74,6.782237406452367,6.782214731486662,5.977872593588515,882.02
5.74,6.952833801619578,6.952814682988471,5.434158589459449,1046.09
5.74,7.100876640707467,7.100860152933151,6.415424237852311,1213.01
5.74,7.123833932574225,7.123817819005795,5.937008361311923,1241.18
5.74,7.151924239102171,7.151916405518817,5.808442745199634,1276.55
5.74,7.126874744512748,7.126866712222943,5.449320240084564,1244.97
5.74,7.215725155130638,7.215717805729063,6.0867747269123065,1360.65
5.74,6.5276654772052005,6.527636228459238,6.080162001869269,683.78
5.74,6.2029807621812125,6.202899823290031,6.5441995739511825,494.18
5.74,6.759649624450541,6.759580043905233,6.949856455000773,862.28
5.74,6.24286508279265,6.242787308687499,6.516340994096632,514.29
3.97,6.227445347223683,6.227425602132806,5.992713766508413,506.45
3.97,6.605419699730429,6.605419699730429,6.540163823302054,739.09
3.97,6.806320381326783,6.806320381326783,7.161311636704542,903.54
3.97,6.705614614756206,6.705614614756206,6.759951084213743,816.98
3.97,6.138353207903019,6.138331622917534,6.253251722014396,463.28
3.97,6.406582912244285,6.406582912244285,6.7323298888760235,605.82
3.97,5.578748212285625,5.578710438662941,6.544487219573761,264.73
3.97,5.955733737152183,5.955733737152183,6.524002737779623,385.96
3.97,6.214047941563629,6.214027930157126,7.4949306459686404,499.71
3.97,6.513111409505556,6.513111409505556,6.292679633842347,673.92
3.97,6.79490008156205,6.79490008156205,6.163314804034641,893.28
3.97,7.199409452186318,7.199409452186318,7.160845906664298,1338.64
3.97,5.581313477009103,5.581275800163404,6.043582501370088,265.41
3.97,3.943521672487517,3.9427461780709865,6.269096283706261,51.56
3.97,7.009661836588446,7.009661836588446,5.757639147446912,1107.28
3.97,7.28265120792319,7.28265120792319,5.426270730858497,1454.84
3.97,7.239358538491846,7.239358538491846,5.8687317817256845,1393.2
3.97,7.29908089393658,7.29908089393658,7.495541943884255,1478.94
3.97,7.202460133869203,7.202460133869203,6.3126418386935566,1342.73
3.97,7.218777830791825,7.218777830791825,6.244166900663736,1364.82
3.97,7.167338757569021,7.167338757569021,6.09964607995251,1296.39
3.97,7.158716311492779,7.158716311492779,6.257284372702628,1285.26
3.97,7.044102702866141,7.044102702866141,6.082447194819853,1146.08
3.97,7.105416906281655,7.105416906281655,6.07718342251052,1218.55
3.97,7.218704558372264,7.218704558372264,6.2314652154886145,1364.72
3.97,7.269317261869257,7.269317261869257,6.155070385705995,1435.57
3.97,7.2749991742701035,7.2749991742701035,6.36784407432105,1443.75
3.97,7.299189073677324,7.299189073677324,6.232840866683251,1479.1
3.97,6.88580614959779,6.88579592762771,6.080848108242667,978.28
3.97,6.975647545025056,6.9756382013700975,6.453624998892692,1070.24
3.97,7.162668778385148,7.162668778385148,7.149053040876389,1290.35
3.97,7.236799999774553,7.236799999774553,6.884384292658897,1389.64
3.97,6.885836814881114,6.885836814881114,5.762051382780177,978.32
3.97,6.920977479151258,6.920967610454271,5.846727750641298,1013.3
3.97,6.960063058605482,6.960063058605482,6.174827228410347,1053.7
3.97,7.278656547184661,7.278656547184661,6.273254293854925,1449.04
3.97,6.909064421680765,6.909054434713757,5.84035091743822,1001.3
3.97,6.96527862622579,6.965269185182744,5.772686453303412,1059.2
3.97,5.703782474656201,5.703749140767299,6.1465433675080625,299.99
3.97,6.567220802626128,6.567206745540302,5.700443573390686,711.38
3.97,5.539575847287417,5.5395365645894765,7.1627075268109985,254.56
3.97,7.178438689350472,7.178438689350472,5.640842674882327,1310.86
4.01,4.800325700762132,4.792479284293085,5.752572638825633,120.6
4.01,7.045297368000621,7.0452102144359845,6.487379558138218,1147.35
4.01,6.754627409239598,6.75448754257892,7.527793987721444,857.9
3.42,5.966069813088037,5.964992226776867,7.313220387090301,389.55
3.42,5.24164118935448,5.237080057076847,6.338417384148478,188.12
5.3,5.986527379328165,5.985949366419872,6.579251212010101,397.8
5.3,6.790524590753823,6.790344673964852,6.84587987526405,889.22
5.3,7.114070016829373,7.113980519357617,6.241639437473222,1229.03
5.3,7.064468387269338,7.064365788090042,6.6596784611227156,1169.54
5.3,7.229570626259716,7.229498140430664,6.292679633842347,1379.53
5.3,6.55877919405531,6.558495630797537,5.877735781779639,705.21
5.3,6.699549600032134,6.699414129549098,6.0748861552470546,811.93
5.3,6.663068836991452,6.6628516858853635,6.5441995739511825,782.78
5.3,6.6300895418058445,6.629931123872603,6.460842980959799,757.43
5.3,6.815881189053694,6.815771560365949,5.585374243605899,912.12
5.3,6.960461574613071,6.960376191694347,7.527793987721444,1054.03
4.03,5.711022866311695,5.709863944972069,6.139453424821431,301.83
4.03,5.625244190325718,5.623873091427899,5.521460917862246,276.96
4.03,5.763810840315886,5.762774391786414,5.075173815233827,318.23
4.03,7.1458899005953045,7.145818969386725,6.106354512981937,1268.79
4.03,6.750715429520851,6.750551610189804,6.336117515819389,854.53
4.03,7.251415902843184,7.251366259741615,6.487379558138218,1410.03
4.03,7.16142803533117,7.161358197781042,7.315218389752975,1288.66
4.03,6.967249850767777,6.967155622263585,7.527793987721444,1061.2
3.75,5.628519990155654,5.627513194198474,5.460436216024472,277.97
3.75,6.819219103714613,6.819109840367987,5.594711379601839,915.17
3.75,6.633857761500972,6.633713092234391,6.460842980959799,760.3
2.18,5.555011741373328,5.554818321516243,6.134265345739653,258.48
3.12,4.662495252607361,4.6619285198067,7.600902459542082,105.84
3.12,5.620980407895063,5.6208717693173975,7.433666540166168,276.13
3.12,4.516011049668273,4.515354881665727,6.028278520230698,91.41
3.12,6.136451943421901,6.136430317358167,6.970354420738657,462.4
4.18,7.108334152046923,7.108309604037151,7.600902459542082,1222.08
4.18,6.888317585089662,6.888276799144493,7.600902459542082,980.71
4.18,6.972109408120549,6.972071900501809,7.600902459542082,1066.43
4.18,6.995207392166633,6.9951707409850865,7.600902459542082,1091.35
4.18,6.748173209157672,6.74811455641124,5.998936561946683,852.45
4.18,6.716110394727298,6.716049830877841,6.028278520230698,825.55
4.18,6.806231836777749,6.806176492453019,7.036148493750535,903.41
4.18,5.780650918912778,5.780403951974221,6.1735777488642,323.89
4.18,6.322708856184891,6.322637050634291,5.3471075307174685,557.04
4.18,6.249840097992773,6.249685625034887,6.288601778330518,517.85
4.18,6.855387723572255,6.855356110182928,6.345636360828595,948.95
4.18,7.0358758092579965,7.035858214156472,7.527793987721444,1136.67
3.35,5.260096153727838,5.259472582724469,6.433100851520974,192.38
3.35,6.0548852562264175,6.05476793077722,6.345636360828595,426.14
4.65,4.120174738923119,4.094844437263752,7.600902459542082,60.03
4.65,6.793365230628591,6.793241892193376,6.214608098422191,891.8
4.65,6.479568988736949,6.479354139590915,7.600902459542082,651.55
4.65,6.397979104351718,6.397712681904051,7.600902459542082,600.47
4.65,7.101494736086897,7.101428824112316,7.600902459542082,1213.7
4.65,6.7847398280855895,6.784626731500986,7.600902459542082,884.15
4.65,6.3957122478097075,6.395461911941111,6.540163823302054,599.12
4.65,6.707534482300351,6.7073878708570644,6.970354420738657,818.43
3.57,6.1250115646104355,6.124552091246336,7.600902459542082,456.94
3.57,6.537271139769218,6.537068338209848,7.600902459542082,690.26
3.57,6.478755387740309,6.478509642208569,7.600902459542082,651.0
3.57,5.958502209405155,5.957830201108994,7.600902459542082,386.77
3.57,6.6626472652892765,6.662493922414308,7.600902459542082,782.5
3.57,6.394794043085724,6.394510063697378,7.600902459542082,598.55
3.57,5.867459067136863,5.86666633755768,6.543192162194398,353.07
4.25,7.147047732035717,7.147024116217842,6.214608098422191,1270.32
4.25,7.16293223807734,7.162916742369651,6.214608098422191,1290.67
4.25,7.203993146016788,7.203970837452157,7.036148493750535,1344.76
4.25,7.119797437225173,7.119773169012889,6.182498044503958,1236.17
4.25,4.740138046398576,4.737425765108562,5.521460917862246,114.14
4.25,5.742169507060905,5.7418165866407955,5.7430031878094825,311.63
4.25,6.812675072731867,6.81264207977586,6.279459070741808,909.27
4.25,6.050016434057597,6.049851372807709,6.345636360828595,424.05
4.25,7.2308165608354855,7.230802082140884,7.313220387090301,1381.33
4.36,6.939902960192455,6.939825488106577,6.579251212010101,1032.59
4.36,3.807106835478586,3.7618975468505083,5.771441123130016,43.03
4.36,6.957849354594203,6.957763748335382,6.1735777488642,1051.28
4.36,6.119285918545867,6.118867826141356,7.160845906664298,454.35
4.36,5.990664226937213,5.989988458224615,6.116333529153851,399.41
4.36,6.310845121302016,6.310499927217759,5.624739267315748,550.32
4.36,5.945080236550453,5.944346733780028,5.993213017642098,381.59
4.36,6.084089306213803,6.083519434191634,5.961778236737621,438.57
4.36,6.499411030123129,6.499170309162693,6.322206109020209,664.59
4.36,6.260575233974327,6.2601931316426755,5.896054362303324,523.32
4.36,6.361371559815432,6.361043376651737,5.943848693166318,578.85
4.36,6.5739594575643325,6.573736031321991,5.844992643207725,716.04
4.36,6.748384330564994,6.7482435879127,6.14010004624713,852.56
4.36,6.5421260793711715,6.541938677126121,6.106577354208486,693.63
4.36,7.245483868918053,7.245441064669012,6.829901839777273,1401.7
4.36,7.222033030093581,7.221989210164271,6.3336348048438325,1369.21
4.36,7.1950222652975855,7.194969742121723,6.34651316930213,1332.71
4.36,7.144201950107374,7.144146688621852,6.068888444072785,1266.67
4.36,7.025609423221356,7.025538314638521,5.844123959209273,1125.0
4.36,7.00992370533952,7.009851472533153,6.100094711633431,1107.49
4.36,6.888725353075332,6.8886336197745495,6.158672466091888,981.06
4.36,6.935837263109093,6.935759475391734,6.0063531596017325,1028.4
4.36,6.844645070653341,6.844549203078344,6.1491091161894955,938.75
4.36,6.713454254027663,6.7133328004713535,6.153158136105969,823.31
4.36,6.667529147686651,6.667389268872341,5.461710913456472,786.34
4.36,6.548219102762372,6.548032838998016,6.019079714140955,697.87
4.36,6.5344136427021855,6.534239317847378,6.225152312297863,688.31
4.36,6.295764032383195,6.295468932877189,5.511410582008745,542.11
4.36,6.223270471500844,6.222933347168182,6.318427427061189,504.18
4.36,6.199555372462562,6.199189845693811,5.937536205082426,492.35
4.36,6.175513777281103,6.175139354511825,6.36784407432105,480.65
4.36,5.842210194018223,5.84148432548469,6.263207768258254,344.29
4.36,5.96901441827039,5.968426190481406,5.7853624616486234,390.89
4.36,5.888074311395446,5.887380993564658,6.2211864137823145,360.46
4.36,6.036055430435857,6.035553200284317,5.649326288860142,418.03
4.36,5.495240138219164,5.493760787219967,6.175451383220998,243.17
4.36,5.573521917488705,5.572268094113519,6.381138969309822,263.03
4.36,5.694539893289268,5.693530098191849,6.3298991427569264,296.94
4.36,4.72206393745959,4.715010651667623,6.694314503129312,111.61
4.36,5.977137401961936,5.9764270485312485,5.810841546949608,394.03
4.36,4.553982149218658,4.542336876816522,6.3414169452858875,93.91
4.36,5.465990490336171,5.4640436469922955,5.554895693948484,236.05
4.36,5.786866706049599,5.78603811659893,5.921846480227112,325.72
4.36,5.353468211012885,5.351052121531902,6.224954390476336,210.83
4.36,7.286746355381347,7.286705281434546,6.106354512981937,1460.75
4.36,6.825101665859381,6.8249930434091866,6.300602291589052,920.57
4.36,6.585247089644919,6.58506759733154,6.141607205537701,724.2
3.51,6.244904492653542,6.244166900663736,7.600902459542082,515.0
3.51,6.4855813528107085,6.485123665952062,6.214608098422191,655.32
3.51,6.394259426660267,6.393724524267198,7.2678045235598185,598.08
3.7,6.173619423344838,6.17297327364491,7.600902459542082,479.61
3.7,6.040278520517781,6.039397200863284,6.214608098422191,419.64
3.7,6.535923186497075,6.5355895412748986,7.600902459542082,689.24
3.7,5.931873765694344,5.930758671990587,6.214608098422191,376.44
3.7,5.773805926024342,5.772281891080893,7.600902459542082,321.27
3.7,5.7536514218093355,5.752064573274249,7.036148493750535,314.84
3.7,6.171366512383169,6.170718904852467,6.043582501370088,478.53
3.7,5.716073298740433,5.714458614653435,6.949856455000773,303.22
5.1,6.048789613727251,6.047963021013245,7.600902459542082,423.25
5.1,5.68293329992024,5.6807185350576495,7.600902459542082,293.16
5.1,6.053969752459379,6.0531474322955665,7.600902459542082,425.45
5.1,6.061223791522835,6.060174045115128,7.600902459542082,428.45
5.1,6.4698547852307025,6.469498348048981,7.600902459542082,645.16
5.1,6.762602331215333,6.7623479312509645,7.600902459542082,864.67
5.1,6.694747684855818,6.69451255234519,7.600902459542082,807.96
5.1,6.379512181179077,6.378969329839153,6.241639437473222,589.32
5.1,6.490890440148099,6.490450356069763,6.544487219573761,658.82
5.1,6.424577247144957,6.424090763278519,6.524002737779623,616.52
5.1,6.005934352702542,6.005022225040047,6.789309523775655,405.46
5.1,6.309136154265477,6.308517297310888,6.341240749355557,549.23
5.1,7.3550850378555666,7.3550083149467085,5.432411101028735,1564.01
5.1,6.394510063697378,6.393975295389709,6.338417384148478,598.23
2.57,5.291896798745114,5.2883680356943685,7.600902459542082,198.02
2.57,5.748405237098477,5.747001593776178,7.036148493750535,313.25
3.4,5.0422631517765675,5.041746289121308,7.161311636704542,154.74
3.4,4.184337600748806,4.181744752502934,5.703782474656201,65.48
3.4,7.067558524345489,7.067541477970827,6.210600077024653,1173.26
3.4,7.120533293257019,7.120525209868785,6.209997485864508,1237.1
3.4,6.850052010853692,6.8500414167916635,5.947773858483249,943.92
3.4,6.737180458340708,6.737156738331693,6.284693705988879,843.16
3.4,6.0976697059542975,6.09760226066926,6.238910390945156,444.79
3.4,6.758849155727586,6.758837550019899,6.405558981914201,861.64
3.4,6.530119322792649,6.530090145731651,6.460842980959799,685.46
3.4,4.007514986887367,4.00369019395397,5.342334251964811,54.8
3.87,5.882402745690731,5.882402745690731,7.600902459542082,358.67
3.87,5.928364990164665,5.928364990164665,7.600902459542082,375.54
3.87,5.959044655851871,5.959044655851871,7.600902459542082,387.24
3.87,5.959044655851871,5.959044655851871,7.600902459542082,387.24
3.87,4.904311351528766,4.904163049585739,7.600902459542082,134.85
3.87,5.9748523250523276,5.9748523250523276,7.600902459542082,393.41
3.87,6.017522081427272,6.017522081427272,7.600902459542082,410.56
3.87,6.224815821889613,6.224796024809681,7.600902459542082,505.12
3.87,6.224815821889613,6.224796024809681,7.600902459542082,505.12
3.87,6.07235305084132,6.07235305084132,7.090576710817742,433.7
3.87,5.953113455724059,5.953113455724059,6.450628387550081,384.95
3.87,5.693530098191849,5.6934964207877,6.789309523775655,296.93
3.87,5.693530098191849,5.6934964207877,6.789309523775655,296.93
3.87,6.172138914697026,6.1721180468012395,6.309008773843676,479.2
3.87,6.172138914697026,6.1721180468012395,6.309008773843676,479.2
3.87,5.705680671939281,5.705647401265713,6.949856455000773,300.56
3.87,6.235997701100662,6.235997701100662,7.26192709270275,510.81
3.87,6.1860645806049455,6.1860645806049455,7.315218389752975,485.93
3.87,6.1860645806049455,6.1860645806049455,7.315218389752975,485.93
3.72,3.7950396499423267,3.6046822953131805,7.600902459542082,36.77
3.72,4.299052551380625,4.237434294689934,7.600902459542082,69.23
3.72,6.3947105281072645,6.39385827669166,5.869296913133774,598.16
3.72,6.3947105281072645,6.39385827669166,5.869296913133774,598.16
3.72,7.314512884788504,7.314373055845683,7.600902459542082,1501.73
3.72,7.314512884788504,7.314373055845683,7.600902459542082,1501.73
3.72,6.403905268952571,6.403060821146386,6.7323298888760235,603.69
3.72,6.5799176565532616,6.579320654043391,6.528834726096084,720.05
3.72,6.088863453095114,6.087297317610725,7.26192709270275,440.23
3.72,6.088863453095114,6.087297317610725,7.26192709270275,440.23
3.24,3.3645333972905638,3.2441536320524693,7.600902459542082,25.64
3.24,3.3645333972905638,3.2441536320524693,7.600902459542082,25.64
3.24,5.832263636304741,5.831501172924694,7.600902459542082,340.87
3.24,5.977086679162026,5.976528558492,6.620073206530356,394.07
3.24,6.143563122809109,6.143155060348414,7.600902459542082,465.52
3.24,6.143563122809109,6.143155060348414,7.600902459542082,465.52
3.24,6.636208988439759,6.636064658948402,5.998936561946683,762.09
3.24,6.636208988439759,6.636064658948402,5.998936561946683,762.09
3.24,6.768182818654121,6.768067833831991,6.00141487796115,869.63
3.24,6.308389838029404,6.3080984415095305,7.600902459542082,549.0
3.24,6.578778878255852,6.578612118944737,7.036148493750535,719.54
3.24,6.578778878255852,6.578612118944737,7.036148493750535,719.54
4.05,7.166011115405085,7.166011115405085,7.600902459542082,1294.67
4.05,7.166011115405085,7.166011115405085,7.600902459542082,1294.67
4.05,7.153333285411106,7.153333285411106,7.600902459542082,1278.36
4.05,6.9530918673704285,6.9530918673704285,6.982862751468942,1046.38
4.05,7.194586989979079,7.194586989979079,7.600902459542082,1332.2
4.05,7.194586989979079,7.194586989979079,7.600902459542082,1332.2
4.05,7.230715205570717,7.230715205570717,7.600902459542082,1381.21
4.05,7.230715205570717,7.230715205570717,7.600902459542082,1381.21
4.05,5.811739616161293,5.811739616161293,6.1735777488642,334.2
4.05,4.402686737370185,4.402441819416474,5.460436216024472,81.65
4.05,5.945682354452854,5.945656182951001,7.160845906664298,382.09
4.05,5.945682354452854,5.945656182951001,7.160845906664298,382.09
4.05,6.818530545233714,6.818530545233714,5.550631295162026,914.64
4.05,6.628305891456832,6.628305891456832,6.080162001869269,756.2
4.05,6.633555247342976,6.633555247342976,6.670766320845874,760.18
4.05,6.633555247342976,6.633555247342976,6.670766320845874,760.18
4.05,5.477090970126306,5.477090970126306,6.139453424821431,239.15
4.05,5.477090970126306,5.477090970126306,6.139453424821431,239.15
4.05,6.1372301704008,6.1372301704008,6.345636360828595,462.77
4.05,6.751031291035752,6.751031291035752,7.1627075268109985,854.94
4.05,6.806419984573931,6.806419984573931,5.585374243605899,903.63
4.05,6.806419984573931,6.806419984573931,5.585374243605899,903.63
4.05,5.637393353325012,5.637393353325012,6.695056985529465,280.73
4.05,5.637393353325012,5.637393353325012,6.695056985529465,280.73
3.82,5.304945352838257,5.300814246746624,7.600902459542082,200.5
3.82,5.85601703418262,5.8546420303852456,6.851184927493742,348.85
3.82,5.227626625925267,5.222785303935599,7.433666540166168,185.45
3.82,5.227626625925267,5.222785303935599,7.433666540166168,185.45
3.82,5.9873059119591225,5.986250980055094,5.998936561946683,397.92
3.82,5.9873059119591225,5.986250980055094,5.998936561946683,397.92
3.82,6.1186256927246605,6.117810813424853,7.131458673554861,453.87
3.82,6.738922340368737,6.7386973698211685,6.182498044503958,844.46
3.82,6.738922340368737,6.7386973698211685,6.182498044503958,844.46
3.82,6.82544917843306,6.825253717470336,6.288601778330518,920.81
3.82,6.440882742744609,6.440452000505268,6.540163823302054,626.69
3.82,7.073617114737407,7.073498504845202,6.3894013887953545,1180.27
3.82,7.073617114737407,7.073498504845202,6.3894013887953545,1180.27
3.82,6.760565317050471,6.7603335753950295,7.1627075268109985,862.93
3.82,6.760565317050471,6.7603335753950295,7.1627075268109985,862.93
3.82,7.144162477929333,7.144059842974146,6.695056985529465,1266.56
3.23,6.145622369766873,6.145579512011755,6.279084117606557,466.65
3.23,6.0606873921489886,6.060640735124765,7.160845906664298,428.65
3.23,6.0606873921489886,6.060640735124765,7.160845906664298,428.65
3.23,6.074978147335799,6.074955150106964,6.116333529153851,434.83
3.23,6.074978147335799,6.074955150106964,6.116333529153851,434.83
3.23,5.760225818079412,5.760131301609847,5.763622475012218,317.39
3.23,5.790265934544338,5.790204789293776,5.9949584363622375,327.08
3.23,5.8019370900636975,5.801876654321982,6.246881658972487,330.92
3.23,5.8019370900636975,5.801876654321982,6.246881658972487,330.92
3.23,5.953606904551742,5.953580939630349,6.223171329082679,385.13
3.23,5.953606904551742,5.953580939630349,6.223171329082679,385.13
3.23,6.132117396855113,6.132095676847728,6.045005314036011,460.4
3.23,5.969116683444074,5.969065552164503,5.930918047239948,391.14
3.23,5.93888094694965,5.938854596835684,5.700443573390686,379.5
3.23,5.93888094694965,5.938854596835684,5.700443573390686,379.5
3.23,6.0273865562840445,6.027338319344187,5.992963423231718,414.61
3.23,6.0273865562840445,6.027338319344187,5.992963423231718,414.61
3.23,6.2412110802167255,6.2411916050718785,6.175659348283617,513.47
3.23,6.1911347422365495,6.1911142670064585,6.243972707052095,488.39
3.23,6.1911347422365495,6.1911142670064585,6.243972707052095,488.39
3.23,6.1283309972406315,6.128287391955665,6.245912948250604,458.65
3.23,6.1283309972406315,6.128287391955665,6.245912948250604,458.65
3.23,6.433647238151309,6.433631172216713,6.328472354571239,622.43
3.23,6.433647238151309,6.433631172216713,6.328472354571239,622.43
3.23,6.3122609864868116,6.312242847048952,6.263207768258254,551.28
3.23,6.3122609864868116,6.312242847048952,6.263207768258254,551.28
3.23,6.242476151764664,6.242437250340867,6.201320204095256,514.11
3.23,6.565574781193857,6.5655607009505506,6.3838444156674905,710.21
3.23,6.5060979122168,6.5060829691126685,6.306822582410002,669.2
3.23,6.5060979122168,6.5060829691126685,6.306822582410002,669.2
3.23,6.43205545719152,6.432039365662905,6.309008773843676,621.44
3.23,6.43205545719152,6.432039365662905,6.309008773843676,621.44
3.23,6.439637869704516,6.439605929496582,5.985194934094387,626.16
3.23,6.297790487518287,6.297772083682927,6.273065667993761,543.36
3.23,6.224221738938162,6.224182120856465,6.147185422104758,504.81
3.23,6.224221738938162,6.224182120856465,6.147185422104758,504.81
3.23,6.117634535963673,6.117612499095993,6.255750041753367,453.78
3.23,6.117634535963673,6.117612499095993,6.255750041753367,453.78
3.23,6.2635887206438134,6.263550631935207,6.024657514463746,525.08
3.23,6.19493586262467,6.194895067112172,5.937536205082426,490.24
3.23,6.118757772765357,6.1187137480234455,6.251903883165888,454.28
3.23,6.118757772765357,6.1187137480234455,6.251903883165888,454.28
3.23,6.010433493655584,6.010384431960492,5.649678215663,407.64
3.23,6.010433493655584,6.010384431960492,5.649678215663,407.64
3.23,6.038848961769641,6.038801274597481,6.417548942418882,419.39
3.23,6.10510568359703,6.105061053690522,6.36784407432105,448.12
3.23,6.290234916545183,6.2901978293717775,5.702781974322617,539.26
3.23,6.290234916545183,6.2901978293717775,5.702781974322617,539.26
3.23,6.073574347641471,6.07352828804034,6.129921290254997,434.21
3.23,6.073574347641471,6.07352828804034,6.129921290254997,434.21
3.23,5.781052110147502,5.780990398894435,6.263207768258254,324.08
3.23,5.8094629391249475,5.809402956519885,6.160363083569796,333.42
3.23,5.863261789201523,5.863176526806451,6.417712194398675,351.84
3.23,5.863261789201523,5.863176526806451,6.417712194398675,351.84
3.23,5.735216540145731,5.735151934402258,5.48728346606066,309.56
3.23,5.5633319619375525,5.563178511214114,6.09852361940139,260.65
3.23,5.548453322925847,5.548336511867601,6.076953933123396,256.81
3.23,5.548453322925847,5.548336511867601,6.076953933123396,256.81
3.23,5.6627173950376015,5.66261319761813,6.230678278599686,287.9
3.23,5.6627173950376015,5.66261319761813,6.230678278599686,287.9
3.23,5.904134937669595,5.90408037336555,6.087456312761708,366.53
3.23,5.72404251366356,5.723944514480142,5.9707515055104405,306.11
3.23,5.573445972928197,5.573332045272136,6.322924241905651,263.31
3.23,5.573445972928197,5.573332045272136,6.322924241905651,263.31
3.23,5.204006687076795,5.203731924058168,6.262636067432773,181.95
3.23,5.204006687076795,5.203731924058168,6.262636067432773,181.95
3.23,5.9974714693713835,5.9974466187855295,6.1886747163956874,402.4
3.23,5.86468175990473,5.8646249997730315,5.462559809942086,352.35
3.23,5.6317492717563695,5.631641796878519,6.381138969309822,279.12
3.23,5.6317492717563695,5.631641796878519,6.381138969309822,279.12
3.23,5.0323967858777685,5.032070574816321,6.258050656265028,153.25
3.23,5.0323967858777685,5.032070574816321,6.258050656265028,153.25
3.23,5.314879454847015,5.314682720634301,6.683861446277223,203.3
3.23,5.569145709427657,5.569031290769663,6.3298991427569264,262.18
3.23,5.818508992064351,5.818449549634327,5.966146739123692,336.45
3.23,5.818508992064351,5.818449549634327,5.966146739123692,336.45
3.23,5.240476366858187,5.240264435099419,6.161207321695076,188.72
3.23,5.240476366858187,5.240264435099419,6.161207321695076,188.72
3.23,3.7773481021015445,3.7727609380946383,6.308644740348575,43.5
3.23,4.6520537718869415,4.651194624299371,6.334344780024525,104.71
3.23,5.17150619968165,5.171222358744204,6.361129751084959,176.13
3.23,5.17150619968165,5.171222358744204,6.361129751084959,176.13
3.23,4.915151765934639,4.914784968439421,6.245525201056913,136.29
